,Unnamed: 0,userId,movieId,rating,timestamp
223,223,1288,80363,5.0,1525377882
224,224,1288,96691,5.0,1525377884
225,225,1321,51084,5.0,1513356053
226,226,1321,64993,5.0,1513356271
227,227,1321,57504,5.0,1513387659
228,228,1321,170697,5.0,1512747813
229,229,1321,2671,5.0,1512749678
230,230,1350,43396,5.0,1481413113
231,231,1350,31225,5.0,1481412931
232,232,1350,2501,5.0,1481412942
233,233,1350,3980,5.0,1481412848
234,234,1350,73881,5.0,1481412946
235,235,1451,1994,5.0,1486876510
236,236,1451,1345,5.0,1486876513
237,237,1451,1407,5.0,1486876589
238,238,1451,1333,5.0,1486876431
239,239,1451,34,5.0,1486876633
240,240,1458,3623,5.0,1499455974
241,241,1458,4018,5.0,1499456057
242,242,1458,4270,5.0,1499456103
243,243,1458,4025,5.0,1499456049
244,244,1458,4246,5.0,1499456030
245,245,1463,100390,5.0,1488748786
246,246,1463,7173,5.0,1488748721
247,247,1463,108156,5.0,1488748750
248,248,1463,440,5.0,1488748481
249,249,1463,105653,5.0,1488748674
250,250,1464,157961,5.0,1501965932
251,251,1464,100244,5.0,1502055630
252,252,1464,102033,5.0,1501884783
253,253,1464,81158,5.0,1501972476
254,254,1464,114847,5.0,1501114954
255,255,1512,3948,5.0,1492535516
256,256,1512,5218,5.0,1492535528
257,257,1512,111362,5.0,1492535171
258,258,1512,51662,5.0,1492535524
259,259,1512,73017,5.0,1492535574
260,260,1520,65435,5.0,1520721071
261,261,1520,157671,5.0,1521396251
262,262,1520,72701,5.0,1520721405
263,263,1520,146662,5.0,1520720860
264,264,1520,33085,5.0,1522104018
265,265,1589,1748,5.0,1489123996
266,266,1589,4262,5.0,1489123115
267,267,1589,54503,5.0,1489123093
268,268,1589,2011,5.0,1489123219
269,269,1589,78499,5.0,1489122967
270,270,1621,166235,5.0,1504223167
271,271,1621,156726,5.0,1504223123
272,272,1621,6863,5.0,1504223062
273,273,1621,135569,5.0,1504223275
274,274,1621,4720,5.0,1504223068
275,275,1652,90843,5.0,1503528728
276,276,1652,148838,5.0,1503412595
277,277,1652,176899,5.0,1503776059
278,278,1652,176999,5.0,1503658874
279,279,1652,43376,5.0,1503948514
280,280,1691,120478,5.0,1536558524
281,281,1691,183869,5.0,1534742486
282,282,1691,182715,5.0,1535396526
283,283,1691,60950,5.0,1535080033
284,284,1691,41285,5.0,1535080034
285,285,1734,135288,5.0,1477530094
286,286,1734,117533,5.0,1477530601
287,287,1734,1394,5.0,1477613510
288,288,1734,1079,5.0,1477530909
289,289,1734,156387,5.0,1477697894
290,290,1736,1184,5.0,1496542398
291,291,1736,5856,5.0,1496542280
292,292,1736,69448,5.0,1496542239
293,293,1736,110718,5.0,1496543474
294,294,1736,113238,5.0,1496545292
295,295,1815,3421,5.0,1537142237
296,296,1815,3552,5.0,1537142263
297,297,1815,4489,5.0,1537142505
298,298,1815,1220,5.0,1537141713
299,299,1815,3897,5.0,1537142255
300,300,1857,3994,5.0,1518068845
301,301,1857,5902,5.0,1518067924
302,302,1857,2005,5.0,1518068594
303,303,1857,30810,5.0,1518067925
304,304,1857,48385,5.0,1518068390
305,305,1868,2763,5.0,1534628403
306,306,1868,183897,5.0,1534627849
307,307,1868,223,5.0,1534628082
308,308,1868,2692,5.0,1534628170
309,309,1868,2791,5.0,1534628139
310,310,1869,5341,5.0,1488030398
311,311,1869,6852,5.0,1488028904
312,312,1869,5015,5.0,1490995575
313,313,1869,62394,5.0,1488030418
314,314,1869,2677,5.0,1490995772
315,315,1963,183073,5.0,1518791688
316,316,1963,175585,5.0,1516970756
317,317,1963,176751,5.0,1516970786
318,318,1963,169864,5.0,1528714369
319,319,1963,41997,5.0,1517065397
320,320,1968,94675,5.0,1484263776
321,321,1968,49649,5.0,1484352082
322,322,1968,46335,5.0,1475485486
323,323,1968,93363,5.0,1475485580
324,324,1968,79139,5.0,1492545873
325,325,1974,166492,5.0,1524984420
326,326,1974,3005,5.0,1504001951
327,327,1974,54999,5.0,1502448146
328,328,1974,89470,5.0,1516949910
329,329,1974,51412,5.0,1502448137
330,330,2005,80191,5.0,1489188288
331,331,2005,98246,5.0,1489188291
332,332,2005,2727,5.0,1489188299
333,333,2005,3626,5.0,1502497497
334,334,2005,3223,5.0,1502497517
335,335,2006,185571,5.0,1523596885
336,336,2006,8167,5.0,1503227852
337,337,2006,93363,5.0,1503292043
338,338,2006,1376,5.0,1503891117
339,339,2006,90249,5.0,1503291345
340,340,2049,48385,5.0,1489697360
341,341,2049,1097,5.0,1489697275
342,342,2049,97921,5.0,1489697442
343,343,2049,2716,5.0,1489697282
344,344,2049,51662,5.0,1489697278
345,345,2050,367,5.0,1504728117
346,346,2050,5218,5.0,1504728136
347,347,2050,139385,5.0,1504728020
348,348,2050,81845,5.0,1504727435
349,349,2050,47099,5.0,1504727763
350,350,2052,89840,5.0,1501196786
351,351,2052,41997,5.0,1501265003
352,352,2052,103253,5.0,1501196789
353,353,2052,54997,5.0,1501264432
354,354,2052,45186,5.0,1501196309
355,355,2084,161738,5.0,1499792648
356,356,2084,167494,5.0,1520947125
357,357,2084,72209,5.0,1520946967
358,358,2084,141648,5.0,1520946586
359,359,2084,4899,5.0,1499714879
360,360,2136,1390,5.0,1480275704
361,361,2136,3450,5.0,1480275911
362,362,2136,3,5.0,1480275920
363,363,2136,1231,5.0,1480272135
364,364,2136,1792,5.0,1480276202
365,365,2141,107649,5.0,1490208473
366,366,2141,33294,5.0,1527095986
367,367,2141,38320,5.0,1490212435
368,368,2141,50641,5.0,1490212595
369,369,2141,7235,5.0,1490220867
370,370,2147,2947,5.0,1517461227
371,371,2147,91542,5.0,1517461455
372,372,2147,79091,5.0,1517461350
373,373,2147,4262,5.0,1517461233
374,374,2147,135143,5.0,1517461342
375,375,2165,49899,5.0,1479953041
376,376,2165,57910,5.0,1479870891
377,377,2165,117877,5.0,1479851654
378,378,2165,131252,5.0,1479778449
379,379,2165,71466,5.0,1479757645
380,380,2172,91628,5.0,1488416662
381,381,2172,5,5.0,1488415969
382,382,2172,164200,5.0,1488417617
383,383,2172,161580,5.0,1488417906
384,384,2172,6944,5.0,1488417265
385,385,2173,1262,5.0,1483053042
386,386,2173,3967,5.0,1483053754
387,387,2173,64034,5.0,1483053908
388,388,2173,3275,5.0,1483053300
389,389,2173,1884,5.0,1483053413
390,390,2194,109941,5.0,1510274764
391,391,2194,150262,5.0,1510274738
392,392,2194,88468,5.0,1510274699
393,393,2194,4386,5.0,1510273969
394,394,2194,170597,5.0,1510273216
395,395,2207,242,5.0,1528555585
396,396,2207,178827,5.0,1528555764
397,397,2207,2490,5.0,1528600664
398,398,2207,1092,5.0,1528600467
399,399,2207,3256,5.0,1528600788
400,400,2229,1963,5.0,1476498161
401,401,2229,2463,5.0,1476499252
402,402,2229,1125,5.0,1476497242
403,403,2229,1077,5.0,1476497214
404,404,2229,2109,5.0,1476497188
405,405,2244,5244,5.0,1504405471
406,406,2244,1175,5.0,1504405491
407,407,2244,105355,5.0,1504405334
408,408,2244,1394,5.0,1504405525
409,409,2244,3703,5.0,1504405392
410,410,2314,71264,5.0,1504949903
411,411,2314,103141,5.0,1504949906
412,412,2314,1610,5.0,1505155886
413,413,2314,163645,5.0,1504950293
414,414,2314,53125,5.0,1504950664
415,415,2322,168366,5.0,1502607493
416,416,2322,162578,5.0,1502607386
417,417,2322,163134,5.0,1502607449
418,418,2322,143355,5.0,1502607435
419,419,2322,128360,5.0,1502607418
420,420,2330,175531,5.0,1508515864
421,421,2330,5984,5.0,1508515879
422,422,2330,134021,5.0,1508516038
423,423,2330,56885,5.0,1508516083
424,424,2330,167470,5.0,1508516015
425,425,2360,4217,5.0,1501455920
426,426,2360,48262,5.0,1501456656
427,427,2360,88570,5.0,1501456506
428,428,2360,134244,5.0,1501456848
429,429,2360,149418,5.0,1501456654
430,430,2389,128912,5.0,1486709066
431,431,2389,132128,5.0,1486708090
432,432,2389,71429,5.0,1486704445
433,433,2389,175667,5.0,1520322346
434,434,2389,173205,5.0,1518585786
435,435,2428,105844,5.0,1520716035
436,436,2428,108932,5.0,1520716098
437,437,2428,97921,5.0,1520715320
438,438,2428,115149,5.0,1520716083
439,439,2428,177765,5.0,1520713837
440,440,2445,117368,5.0,1485950595
441,441,2445,133219,5.0,1485950675
442,442,2445,60259,5.0,1485950620
443,443,2445,136501,5.0,1485950673
444,444,2445,143440,5.0,1485950686
445,445,2457,4370,5.0,1481882845
446,446,2457,44195,5.0,1486770834
447,447,2457,2081,5.0,1482225470
448,448,2457,1028,5.0,1481883724
449,449,2457,5378,5.0,1486770678
450,450,2537,80862,5.0,1512650557
451,451,2537,31952,5.0,1512646915
452,452,2537,111235,5.0,1512650574
453,453,2537,2150,5.0,1512650192
454,454,2537,29,5.0,1512660653
455,455,2556,7191,5.0,1478884019
456,456,2556,1703,5.0,1479012460
457,457,2556,2252,5.0,1519021298
458,458,2556,1268,5.0,1480653753
459,459,2556,112,5.0,1503113321
460,460,2561,2096,5.0,1517650931
461,461,2561,3034,5.0,1517650379
462,462,2561,1032,5.0,1517650390
463,463,2561,1380,5.0,1517650577
464,464,2561,2080,5.0,1517650235
465,465,2565,187541,5.0,1534635065
466,466,2565,80549,5.0,1534635466
467,467,2565,1584,5.0,1534635125
468,468,2565,7451,5.0,1534635468
469,469,2565,106487,5.0,1534635380
470,470,2585,152079,5.0,1500878937
471,471,2585,162598,5.0,1500878466
472,472,2585,138210,5.0,1500878717
473,473,2585,135536,5.0,1500877814
474,474,2585,157699,5.0,1500877696
475,475,2589,84557,5.0,1537739993
476,476,2589,188751,5.0,1537739864
477,477,2589,901,5.0,1526068406
478,478,2589,339,5.0,1525376562
479,479,2589,74789,5.0,1526068672
480,480,2623,160289,5.0,1487563610
481,481,2623,2011,5.0,1487563921
482,482,2623,924,5.0,1487563923
483,483,2623,3949,5.0,1487563796
484,484,2623,6016,5.0,1487563892
485,485,2670,920,5.0,1527372212
486,486,2670,5349,5.0,1527372318
487,487,2670,2291,5.0,1527372491
488,488,2670,5816,5.0,1527372254
489,489,2670,6377,5.0,1527372315
490,490,2679,99910,5.0,1491603593
491,491,2679,6617,5.0,1491444643
492,492,2679,3450,5.0,1491603789
493,493,2679,3,5.0,1491602363
494,494,2679,173,5.0,1491603563
495,495,2746,170229,5.0,1489961619
496,496,2746,6858,5.0,1489960623
497,497,2746,946,5.0,1489960554
498,498,2746,7068,5.0,1489960616
499,499,2746,158972,5.0,1489518278
500,500,2836,156037,5.0,1484686520
501,501,2836,168208,5.0,1484686489
502,502,2836,86233,5.0,1484690159
503,503,2836,97065,5.0,1484685673
504,504,2836,5722,5.0,1484686013
505,505,2846,162602,5.0,1518315146
506,506,2846,180031,5.0,1518314688
507,507,2846,183897,5.0,1526094391
508,508,2846,4720,5.0,1518315369
509,509,2846,163134,5.0,1521293838
510,510,2847,95,5.0,1489731269
511,511,2847,3,5.0,1489731942
512,512,2847,63479,5.0,1489741558
513,513,2847,1620,5.0,1489741688
514,514,2847,832,5.0,1489741894
515,515,2910,62,5.0,1499788340
516,516,2910,1271,5.0,1499788336
517,517,2910,2420,5.0,1499788757
518,518,2910,64034,5.0,1499788540
519,519,2910,4014,5.0,1499788653
520,520,2917,1950,5.0,1488768082
521,521,2917,3911,5.0,1488767690
522,522,2917,1394,5.0,1485292518
523,523,2917,1288,5.0,1485292421
524,524,2917,1278,5.0,1485292220
525,525,2938,30850,5.0,1476631600
526,526,2938,117740,5.0,1517955814
527,527,2938,163695,5.0,1517955863
528,528,2938,176347,5.0,1526583372
529,529,2938,183985,5.0,1537474812
530,530,2949,105213,5.0,1486560388
531,531,2949,55267,5.0,1486703830
532,532,2949,136016,5.0,1486560315
533,533,2949,8965,5.0,1486560289
534,534,2949,64969,5.0,1486573371
535,535,2961,53519,5.0,1494260019
536,536,2961,223,5.0,1494260326
537,537,2961,79702,5.0,1494260168
538,538,2961,128360,5.0,1494259835
539,539,2961,94959,5.0,1494259999
540,540,2975,3226,5.0,1489775821
541,541,2975,8332,5.0,1489197929
542,542,2975,25999,5.0,1489022130
543,543,2975,79842,5.0,1489775819
544,544,2975,3200,5.0,1489025953
545,545,2987,1127,5.0,1525037371
546,546,2987,1263,5.0,1525037364
547,547,2987,1097,5.0,1525037698
548,548,2987,1653,5.0,1525037830
549,549,2987,1968,5.0,1525037865
550,550,3014,8786,5.0,1500588197
551,551,3014,164899,5.0,1499560218
552,552,3014,410,5.0,1499561062
553,553,3014,1022,5.0,1499560811
554,554,3014,594,5.0,1499560724
555,555,3016,144262,5.0,1536878910
556,556,3016,53140,5.0,1536364681
557,557,3016,53138,5.0,1536364683
558,558,3016,69805,5.0,1536364682
559,559,3016,203,5.0,1536878237
560,560,3050,86298,5.0,1531246957
561,561,3050,4728,5.0,1531247107
562,562,3050,6156,5.0,1531246974
563,563,3050,4638,5.0,1531246392
564,564,3050,3624,5.0,1531246377
565,565,3058,183897,5.0,1534563827
566,566,3058,101864,5.0,1522200304
567,567,3058,8644,5.0,1523676152
568,568,3058,2997,5.0,1525410911
569,569,3058,1625,5.0,1523762698
570,570,3069,7373,5.0,1512497485
571,571,3069,8636,5.0,1512497324
572,572,3069,5349,5.0,1512497283
573,573,3069,110102,5.0,1512497362
574,574,3069,122920,5.0,1512497431
575,575,3089,4587,5.0,1507257345
576,576,3089,3740,5.0,1507257324
577,577,3089,3671,5.0,1507257672
578,578,3089,2174,5.0,1507257431
579,579,3089,5444,5.0,1509024895
580,580,3116,142875,5.0,1495405385
581,581,3116,6981,5.0,1495417649
582,582,3116,44694,5.0,1495417274
583,583,3116,27834,5.0,1495809872
584,584,3116,85438,5.0,1495403756
585,585,3134,7285,5.0,1488167227
586,586,3134,32596,5.0,1488167359
587,587,3134,111617,5.0,1488167555
588,588,3134,7346,5.0,1488167564
589,589,3134,84374,5.0,1488167482
590,590,3148,61729,5.0,1508045705
591,591,3148,3466,5.0,1502828118
592,592,3148,3358,5.0,1499643486
593,593,3148,167248,5.0,1507954570
594,594,3148,2915,5.0,1499643492
595,595,3179,96610,5.0,1495909620
596,596,3179,27773,5.0,1495909302
597,597,3179,111,5.0,1495909500
598,598,3179,168252,5.0,1495909287
599,599,3179,1213,5.0,1495909459
600,600,3269,7621,5.0,1525367995
601,601,3269,53468,5.0,1506670599
602,602,3269,99007,5.0,1506670694
603,603,3269,1199,5.0,1506666325
604,604,3269,923,5.0,1506666310
605,605,3272,5205,5.0,1508753420
606,606,3272,183843,5.0,1538158458
607,607,3272,27584,5.0,1515458004
608,608,3272,72104,5.0,1486327533
609,609,3272,151695,5.0,1504630450
610,610,3280,163504,5.0,1526563652
611,611,3280,3243,5.0,1526563943
612,612,3280,4091,5.0,1526563955
613,613,3280,86000,5.0,1526563135
614,614,3280,2701,5.0,1526668045
615,615,3296,85774,5.0,1493305727
616,616,3296,101525,5.0,1493305694
617,617,3296,95858,5.0,1493379806
618,618,3296,102407,5.0,1493380158
619,619,3296,3252,5.0,1493305621
620,620,3394,3773,5.0,1527260091
621,621,3394,8593,5.0,1519650361
622,622,3394,409,5.0,1519608643
623,623,3394,3865,5.0,1519608512
624,624,3394,118252,5.0,1519867657
625,625,3450,155715,5.0,1534112624
626,626,3450,32943,5.0,1534110704
627,627,3450,112473,5.0,1534111094
628,628,3450,142258,5.0,1534112518
629,629,3450,3200,5.0,1534111034
630,630,3484,117346,5.0,1493655457
631,631,3484,129773,5.0,1500712975
632,632,3484,27198,5.0,1516889182
633,633,3484,55257,5.0,1518865000
634,634,3484,2505,5.0,1500384870
635,635,3507,182823,5.0,1536046652
636,636,3507,179119,5.0,1536046552
637,637,3507,183611,5.0,1536046598
638,638,3507,185029,5.0,1536046540
639,639,3507,157699,5.0,1536047272
640,640,3509,5782,5.0,1508105653
641,641,3509,485,5.0,1508109610
642,642,3509,5049,5.0,1508103368
643,643,3509,4344,5.0,1508109592
644,644,3509,2490,5.0,1508103445
645,645,3532,26064,5.0,1517072574
646,646,3532,8516,5.0,1516969612
647,647,3532,134849,5.0,1520518222
648,648,3532,2132,5.0,1516969566
649,649,3532,26082,5.0,1516969544
650,650,3536,2942,5.0,1483665769
651,651,3536,3107,5.0,1483666270
652,652,3536,440,5.0,1483665287
653,653,3536,1375,5.0,1483666618
654,654,3536,1372,5.0,1483666606
655,655,3601,1272,5.0,1499286440
656,656,3601,1209,5.0,1499286201
657,657,3601,1610,5.0,1499286439
658,658,3601,1625,5.0,1499385319
659,659,3601,1201,5.0,1499285796
660,660,3621,117529,5.0,1485133404
661,661,3621,93840,5.0,1485133322
662,662,3621,150,5.0,1486694216
663,663,3621,34405,5.0,1486694224
664,664,3621,115149,5.0,1484974462
665,665,3626,6578,5.0,1527161590
666,666,3626,42556,5.0,1527161431
667,667,3626,3959,5.0,1527161409
668,668,3626,909,5.0,1527161719
669,669,3626,5291,5.0,1527103704
670,670,3721,31107,5.0,1507433216
671,671,3721,2290,5.0,1507433023
672,672,3721,7919,5.0,1507433471
673,673,3721,175981,5.0,1507433260
674,674,3721,7925,5.0,1507433456
675,675,3806,177615,5.0,1523351403
676,676,3806,1263,5.0,1523351618
677,677,3806,161582,5.0,1523793480
678,678,3806,1259,5.0,1526847248
679,679,3806,106100,5.0,1523351527
680,680,3884,1966,5.0,1501109727
681,681,3884,1836,5.0,1501109721
682,682,3884,3072,5.0,1501110077
683,683,3884,3451,5.0,1501109581
684,684,3884,25771,5.0,1501109357
685,685,3959,112733,5.0,1507721554
686,686,3959,1735,5.0,1507106357
687,687,3959,53024,5.0,1507554094
688,688,3959,152290,5.0,1507721200
689,689,3959,76111,5.0,1507019145
690,690,3969,135567,5.0,1529258127
691,691,3969,8810,5.0,1529258087
692,692,3969,7163,5.0,1529259707
693,693,3969,6059,5.0,1529259633
694,694,3969,160438,5.0,1529257964
695,695,3988,42783,5.0,1508533750
696,696,3988,918,5.0,1508607451
697,697,3988,6791,5.0,1508533723
698,698,3988,4857,5.0,1508607162
699,699,3988,159415,5.0,1508533709
700,700,3992,7481,5.0,1504439336
701,701,3992,116397,5.0,1510423347
702,702,3992,103075,5.0,1509818676
703,703,3992,7265,5.0,1508079163
704,704,3992,2297,5.0,1506877228
705,705,4013,72011,5.0,1477780919
706,706,4013,159415,5.0,1475824707
707,707,4013,64839,5.0,1475824812
708,708,4013,539,5.0,1475896723
709,709,4013,104913,5.0,1475896676
710,710,4061,100843,5.0,1481930443
711,711,4061,81456,5.0,1481931716
712,712,4061,79798,5.0,1481928874
713,713,4061,105869,5.0,1481931357
714,714,4061,118896,5.0,1481929945
715,715,4069,2376,5.0,1524310289
716,716,4069,6541,5.0,1531693170
717,717,4069,5944,5.0,1524306651
718,718,4069,36519,5.0,1524692131
719,719,4069,1590,5.0,1524307445
720,720,4127,140162,5.0,1510996738
721,721,4127,173197,5.0,1535277167
722,722,4127,171765,5.0,1510996586
723,723,4127,128620,5.0,1510996825
724,724,4127,108729,5.0,1493402373
725,725,4144,1215,5.0,1477588226
726,726,4144,4105,5.0,1477588209
727,727,4144,6283,5.0,1477596391
728,728,4144,3081,5.0,1477588072
729,729,4144,7371,5.0,1477588179
730,730,4152,55278,5.0,1496429860
731,731,4152,31435,5.0,1496780215
732,732,4152,4865,5.0,1496433897
733,733,4152,2067,5.0,1503622330
734,734,4152,1092,5.0,1496429920
735,735,4156,6753,5.0,1490936776
736,736,4156,7380,5.0,1490925978
737,737,4156,31878,5.0,1490936224
738,738,4156,745,5.0,1490938405
739,739,4156,56152,5.0,1490923665
740,740,4162,8043,5.0,1495311641
741,741,4162,4517,5.0,1495311688
742,742,4162,3938,5.0,1495311609
743,743,4162,26504,5.0,1495311493
744,744,4162,173151,5.0,1495312502
