,rating,account_id,deal_id,UnixTime,time
163,5.0,A2VNW1H5A7QS6A,0008179972,1502841600,2017-08-16
164,5.0,A2VNW1H5A7QS6A,1101985380,1517702400,2018-02-04
165,5.0,A2VNW1H5A7QS6A,1250105625,1518134400,2018-02-09
166,5.0,A2KL28O67TYMBG,0025473905,1523232000,2018-04-09
167,5.0,A2KL28O67TYMBG,0143131591,1523750400,2018-04-15
168,5.0,A2KL28O67TYMBG,163286424X,1518480000,2018-02-13
169,5.0,A10BV4KACKQNUM,0028610105,1519603200,2018-02-26
170,5.0,A10BV4KACKQNUM,1623366704,1519603200,2018-02-26
171,5.0,A10BV4KACKQNUM,1628601000,1519603200,2018-02-26
172,5.0,A2JQ6Y8GXBN5QG,0028610105,1503100800,2017-08-19
173,5.0,A2JQ6Y8GXBN5QG,0062085441,1503100800,2017-08-19
174,5.0,A2JQ6Y8GXBN5QG,0316332763,1503100800,2017-08-19
175,5.0,A2JQ6Y8GXBN5QG,0345520904,1503100800,2017-08-19
176,5.0,A2JQ6Y8GXBN5QG,0385344740,1503100800,2017-08-19
177,5.0,A2JQ6Y8GXBN5QG,0691147728,1503100800,2017-08-19
178,5.0,A2JQ6Y8GXBN5QG,0767906721,1503100800,2017-08-19
179,5.0,A2JQ6Y8GXBN5QG,1607746875,1503100800,2017-08-19
180,5.0,A2JQ6Y8GXBN5QG,160774838X,1503100800,2017-08-19
181,5.0,A2JQ6Y8GXBN5QG,1607748991,1503100800,2017-08-19
182,5.0,A380RA3FSWU5E3,0028740912,1523145600,2018-04-08
183,5.0,A380RA3FSWU5E3,0307949311,1524182400,2018-04-20
184,5.0,A380RA3FSWU5E3,1319052347,1523145600,2018-04-08
185,5.0,A3JRDYINPHEGFT,0028740912,1502409600,2017-08-11
186,5.0,A3JRDYINPHEGFT,0143038419,1509580800,2017-11-02
187,5.0,A3JRDYINPHEGFT,0802410847,1525046400,2018-04-30
188,5.0,A221FPD86E5O87,0060005556,1498953600,2017-07-02
189,5.0,A221FPD86E5O87,0062427032,1503964800,2017-08-29
190,5.0,A221FPD86E5O87,0982759053,1523404800,2018-04-11
191,5.0,A221FPD86E5O87,1250122465,1501459200,2017-07-31
192,5.0,A221FPD86E5O87,1503941892,1500854400,2017-07-24
193,5.0,A221FPD86E5O87,1611882354,1523836800,2018-04-16
194,5.0,A1V49OMQ1VU00G,0060002484,1515196800,2018-01-06
195,5.0,A1V49OMQ1VU00G,0060521600,1515196800,2018-01-06
196,5.0,A1V49OMQ1VU00G,0060765380,1516233600,2018-01-18
197,5.0,A1V49OMQ1VU00G,0061916471,1515283200,2018-01-07
198,5.0,A1V49OMQ1VU00G,0062135260,1515283200,2018-01-07
199,5.0,A17CSJST7PAM98,0060002484,1506384000,2017-09-26
200,5.0,A17CSJST7PAM98,0060521600,1506384000,2017-09-26
201,5.0,A17CSJST7PAM98,0061231436,1506384000,2017-09-26
202,5.0,A17CSJST7PAM98,006191648X,1506384000,2017-09-26
203,5.0,A2688KYBQRPPK7,0060002484,1523145600,2018-04-08
204,5.0,A2688KYBQRPPK7,0060765380,1523145600,2018-04-08
205,5.0,A2688KYBQRPPK7,0061785679,1523145600,2018-04-08
206,5.0,A2688KYBQRPPK7,0061991074,1523145600,2018-04-08
207,5.0,A2688KYBQRPPK7,0062381644,1523145600,2018-04-08
208,5.0,A2688KYBQRPPK7,0062381717,1523145600,2018-04-08
209,5.0,A2688KYBQRPPK7,0399147489,1523145600,2018-04-08
210,5.0,A2688KYBQRPPK7,0399160752,1523145600,2018-04-08
211,5.0,A2688KYBQRPPK7,0399176616,1523145600,2018-04-08
212,5.0,ACBPW7WQI4XGJ,0060002484,1521590400,2018-03-21
213,5.0,ACBPW7WQI4XGJ,006199104X,1502582400,2017-08-13
214,5.0,ACBPW7WQI4XGJ,0061991074,1502582400,2017-08-13
215,5.0,ACBPW7WQI4XGJ,0062343262,1502582400,2017-08-13
216,5.0,ACBPW7WQI4XGJ,0062381768,1521590400,2018-03-21
217,5.0,A3GYOUZI4XIJ5E,0060002484,1519689600,2018-02-27
218,5.0,A3GYOUZI4XIJ5E,0060554738,1519689600,2018-02-27
219,5.0,A3GYOUZI4XIJ5E,006073132X,1519689600,2018-02-27
220,5.0,A3GYOUZI4XIJ5E,0470485884,1519689600,2018-02-27
221,5.0,A3A4U4QPDO6AGJ,0060008946,1507766400,2017-10-12
222,5.0,A3A4U4QPDO6AGJ,0307740994,1507852800,2017-10-13
223,5.0,A3A4U4QPDO6AGJ,0375431896,1525132800,2018-05-01
224,5.0,A3A4U4QPDO6AGJ,0802121411,1507680000,2017-10-11
225,5.0,A3A4U4QPDO6AGJ,0802125395,1522022400,2018-03-26
226,5.0,A3A4U4QPDO6AGJ,1250074134,1521244800,2018-03-17
227,5.0,A3A4U4QPDO6AGJ,1501126067,1516320000,2018-01-19
228,5.0,A3MHNTIDFR9H0H,0060012781,1518048000,2018-02-08
229,5.0,A3MHNTIDFR9H0H,0061718947,1518048000,2018-02-08
230,5.0,A3MHNTIDFR9H0H,0609610627,1518048000,2018-02-08
231,5.0,A3MHNTIDFR9H0H,0767904478,1508803200,2017-10-24
232,5.0,A3MHNTIDFR9H0H,1619617471,1518048000,2018-02-08
233,5.0,A2QKLEM0UQ57GU,0060012781,1501632000,2017-08-02
234,5.0,A2QKLEM0UQ57GU,0061718947,1501632000,2017-08-02
235,5.0,A2QKLEM0UQ57GU,1401228275,1501632000,2017-08-02
236,5.0,AHLNA9W6NAI3U,0060081961,1504224000,2017-09-01
237,5.0,AHLNA9W6NAI3U,0425290409,1520640000,2018-03-10
238,5.0,AHLNA9W6NAI3U,0763691216,1520640000,2018-03-10
239,5.0,AHLNA9W6NAI3U,1250055822,1504224000,2017-09-01
240,5.0,A1JUKS0DSO2XZG,0060013133,1522368000,2018-03-30
241,5.0,A1JUKS0DSO2XZG,014311140X,1506470400,2017-09-27
242,5.0,A1JUKS0DSO2XZG,0316509647,1519257600,2018-02-22
243,5.0,A1JUKS0DSO2XZG,0399179194,1512604800,2017-12-07
244,5.0,A1JUKS0DSO2XZG,0399592806,1504569600,2017-09-05
245,5.0,A1JUKS0DSO2XZG,0525522875,1499212800,2017-07-05
246,5.0,A1JUKS0DSO2XZG,0571327745,1499731200,2017-07-11
247,5.0,A1JUKS0DSO2XZG,0735224447,1505865600,2017-09-20
248,5.0,A1JUKS0DSO2XZG,1101904283,1508025600,2017-10-15
249,5.0,A1JUKS0DSO2XZG,1328876659,1524009600,2018-04-18
250,5.0,A1JUKS0DSO2XZG,0316432342,1523491200,2018-04-12
251,5.0,A2LD98T137F811,0060013133,1513123200,2017-12-13
252,5.0,A2LD98T137F811,0060530944,1519603200,2018-02-26
253,5.0,A2LD98T137F811,006195070X,1513382400,2017-12-16
254,5.0,A2LD98T137F811,0147517389,1513382400,2017-12-16
255,5.0,A2LD98T137F811,030788743X,1513382400,2017-12-16
256,5.0,A2LD98T137F811,0385341008,1513123200,2017-12-13
257,5.0,A2LD98T137F811,1101980206,1513123200,2017-12-13
258,5.0,A1HMU1O5945E85,0060011416,1507420800,2017-10-08
259,5.0,A1HMU1O5945E85,0805079882,1507420800,2017-10-08
260,5.0,A1HMU1O5945E85,0979988675,1507420800,2017-10-08
261,5.0,A2C81S6Z8WF0HT,0060097728,1514592000,2017-12-30
262,5.0,A2C81S6Z8WF0HT,0060185104,1514678400,2017-12-31
263,5.0,A2C81S6Z8WF0HT,0306825848,1505433600,2017-09-15
264,5.0,AGQGSUHMD61IC,0060009241,1522108800,2018-03-27
265,5.0,AGQGSUHMD61IC,0060199563,1509235200,2017-10-29
266,5.0,AGQGSUHMD61IC,0062265423,1515628800,2018-01-11
267,5.0,AGQGSUHMD61IC,0804179034,1515024000,2018-01-04
268,5.0,AGQGSUHMD61IC,1503949184,1522627200,2018-04-02
269,5.0,A1ZS3ALCNTL9VA,0060009241,1521676800,2018-03-22
270,5.0,A1ZS3ALCNTL9VA,0062405616,1499385600,2017-07-07
271,5.0,A1ZS3ALCNTL9VA,0062418998,1503964800,2017-08-29
272,5.0,A1ZS3ALCNTL9VA,0312252617,1506988800,2017-10-03
273,5.0,A1ZS3ALCNTL9VA,0312284683,1507161600,2017-10-05
274,5.0,A1ZS3ALCNTL9VA,0345423399,1514332800,2017-12-27
275,5.0,A1ZS3ALCNTL9VA,0345486501,1512950400,2017-12-11
276,5.0,A1ZS3ALCNTL9VA,0345486528,1512345600,2017-12-04
277,5.0,A1ZS3ALCNTL9VA,0345506901,1505001600,2017-09-10
278,5.0,A1ZS3ALCNTL9VA,0373773412,1522368000,2018-03-30
279,5.0,A1ZS3ALCNTL9VA,0671034065,1504051200,2017-08-30
280,5.0,A3C1O9GN065V6L,0060133694,1499385600,2017-07-07
281,5.0,A3C1O9GN065V6L,006242291X,1503187200,2017-08-20
282,5.0,A3C1O9GN065V6L,0395294754,1499385600,2017-07-07
283,5.0,AV2ZMZGKUR8Z,0060168013,1520380800,2018-03-07
284,5.0,AV2ZMZGKUR8Z,0060530944,1520380800,2018-03-07
285,5.0,AV2ZMZGKUR8Z,0062473352,1520380800,2018-03-07
286,5.0,AV2ZMZGKUR8Z,0345452887,1520380800,2018-03-07
287,5.0,AV2ZMZGKUR8Z,0739327372,1520380800,2018-03-07
288,5.0,A3IKLX5FYXL4LE,0060168609,1508025600,2017-10-15
289,5.0,A3IKLX5FYXL4LE,0307452360,1508025600,2017-10-15
290,5.0,A3IKLX5FYXL4LE,0529120887,1504396800,2017-09-03
291,5.0,A3IKLX5FYXL4LE,1250081432,1524182400,2018-04-20
292,5.0,A1DOOY8JE30W6I,006016249X,1500336000,2017-07-18
293,5.0,A1DOOY8JE30W6I,0553392778,1503619200,2017-08-25
294,5.0,A1DOOY8JE30W6I,1501158058,1503878400,2017-08-28
295,5.0,A28NMQE4BQQSP1,006016249X,1499990400,2017-07-14
296,5.0,A28NMQE4BQQSP1,0385413041,1499990400,2017-07-14
297,5.0,A28NMQE4BQQSP1,0395353009,1499990400,2017-07-14
298,5.0,AM1RT5JQN8FF0,0060175982,1514160000,2017-12-25
299,5.0,AM1RT5JQN8FF0,0062241745,1514160000,2017-12-25
300,5.0,AM1RT5JQN8FF0,0997651407,1514160000,2017-12-25
301,5.0,A1LKM7RSD91RI5,0060176520,1513641600,2017-12-19
302,5.0,A1LKM7RSD91RI5,0778328414,1513641600,2017-12-19
303,5.0,A1LKM7RSD91RI5,0778328449,1505174400,2017-09-12
304,5.0,AYN5PP1BXD0XJ,0060174471,1520726400,2018-03-11
305,5.0,AYN5PP1BXD0XJ,0143109456,1520726400,2018-03-11
306,5.0,AYN5PP1BXD0XJ,1503949613,1520726400,2018-03-11
307,5.0,AYN5PP1BXD0XJ,1580895840,1520726400,2018-03-11
308,5.0,A6ZRP2ORKNSBC,0060174471,1508716800,2017-10-23
309,5.0,A6ZRP2ORKNSBC,0399563121,1508716800,2017-10-23
310,5.0,A6ZRP2ORKNSBC,0735213933,1508716800,2017-10-23
311,5.0,A2HWMYAWQE7ASM,0060175311,1520467200,2018-03-08
312,5.0,A2HWMYAWQE7ASM,0062413716,1517270400,2018-01-30
313,5.0,A2HWMYAWQE7ASM,0307989909,1513209600,2017-12-14
314,5.0,A2HWMYAWQE7ASM,0399144587,1502236800,2017-08-09
315,5.0,A2HWMYAWQE7ASM,0525492143,1505692800,2017-09-18
316,5.0,A2HWMYAWQE7ASM,110198256X,1518739200,2018-02-16
317,5.0,A2HWMYAWQE7ASM,1471157679,1511740800,2017-11-27
318,5.0,A32KTYA99EZVSS,0060175311,1506124800,2017-09-23
319,5.0,A32KTYA99EZVSS,0525492569,1525564800,2018-05-06
320,5.0,A32KTYA99EZVSS,0553410105,1503273600,2017-08-21
321,5.0,A1HGVVOFNG06F2,0060175311,1523318400,2018-04-10
322,5.0,A1HGVVOFNG06F2,031269945X,1516060800,2018-01-16
323,5.0,A1HGVVOFNG06F2,0399159010,1509408000,2017-10-31
324,5.0,A1PHXQ3FCI5NQ9,0060171928,1512259200,2017-12-03
325,5.0,A1PHXQ3FCI5NQ9,0062516582,1510358400,2017-11-11
326,5.0,A1PHXQ3FCI5NQ9,1632867001,1522022400,2018-03-26
327,5.0,A36D7PU1LOSDP8,0060171928,1502496000,2017-08-12
328,5.0,A36D7PU1LOSDP8,0385341008,1502496000,2017-08-12
329,5.0,A36D7PU1LOSDP8,0718022076,1502496000,2017-08-12
330,5.0,A36D7PU1LOSDP8,1570767327,1520726400,2018-03-11
331,5.0,A159WF9AYEL1OO,0060171928,1522108800,2018-03-27
332,5.0,A159WF9AYEL1OO,0060787120,1520294400,2018-03-06
333,5.0,A159WF9AYEL1OO,0062250787,1520294400,2018-03-06
334,5.0,A159WF9AYEL1OO,0143142372,1522108800,2018-03-27
335,5.0,A159WF9AYEL1OO,0385504519,1522108800,2018-03-27
336,5.0,AFWJZOA7PCKI3,0060179252,1514332800,2017-12-27
337,5.0,AFWJZOA7PCKI3,0399147365,1514332800,2017-12-27
338,5.0,AFWJZOA7PCKI3,0399151516,1514332800,2017-12-27
339,5.0,A010388367GL2PBQC3JY,0060179252,1519948800,2018-03-02
340,5.0,A010388367GL2PBQC3JY,0062325434,1519948800,2018-03-02
341,5.0,A010388367GL2PBQC3JY,0778326004,1519948800,2018-03-02
342,5.0,A150O0GGQOKLXD,0060179252,1519603200,2018-02-26
343,5.0,A150O0GGQOKLXD,0060191872,1519603200,2018-02-26
344,5.0,A150O0GGQOKLXD,0380703475,1519603200,2018-02-26
345,5.0,A150O0GGQOKLXD,0399150900,1519603200,2018-02-26
346,5.0,A150O0GGQOKLXD,0399152202,1519603200,2018-02-26
347,5.0,A150O0GGQOKLXD,1503935310,1519603200,2018-02-26
348,5.0,A2A1JRWH15KPP3,0060175966,1515974400,2018-01-15
349,5.0,A2A1JRWH15KPP3,0147516579,1511308800,2017-11-22
350,5.0,A2A1JRWH15KPP3,0470636238,1519862400,2018-03-01
351,5.0,A16K2E1KTTWCXF,0060175966,1515801600,2018-01-13
352,5.0,A16K2E1KTTWCXF,0062670387,1501113600,2017-07-27
353,5.0,A16K2E1KTTWCXF,0151008116,1505260800,2017-09-13
354,5.0,A16K2E1KTTWCXF,0544302656,1508371200,2017-10-19
355,5.0,A16K2E1KTTWCXF,1451657641,1523750400,2018-04-15
356,5.0,A1NOO5L3ZIGSXM,0060175966,1513296000,2017-12-15
357,5.0,A1NOO5L3ZIGSXM,0802126626,1516406400,2018-01-20
358,5.0,A1NOO5L3ZIGSXM,1631490516,1501459200,2017-07-31
359,5.0,A1NOO5L3ZIGSXM,1945302127,1499817600,2017-07-12
360,5.0,A313CR2BJKZP20,0060175966,1510185600,2017-11-09
361,5.0,A313CR2BJKZP20,0060195495,1499299200,2017-07-06
362,5.0,A313CR2BJKZP20,0061834793,1501545600,2017-08-01
363,5.0,A313CR2BJKZP20,0062319787,1520640000,2018-03-10
364,5.0,A313CR2BJKZP20,0062333178,1517184000,2018-01-29
365,5.0,A313CR2BJKZP20,0062364650,1521158400,2018-03-16
366,5.0,A313CR2BJKZP20,0062368591,1517356800,2018-01-31
367,5.0,A313CR2BJKZP20,0062378821,1515888000,2018-01-14
368,5.0,A313CR2BJKZP20,006242291X,1514678400,2017-12-31
369,5.0,A313CR2BJKZP20,0062419099,1517788800,2018-02-05
370,5.0,A313CR2BJKZP20,0062684922,1506643200,2017-09-29
371,5.0,A313CR2BJKZP20,0062796739,1517011200,2018-01-27
372,5.0,A313CR2BJKZP20,0143107887,1499040000,2017-07-03
373,5.0,A313CR2BJKZP20,0316311499,1505001600,2017-09-10
374,5.0,A313CR2BJKZP20,0316352535,1507593600,2017-10-10
375,5.0,A313CR2BJKZP20,0345803159,1520726400,2018-03-11
376,5.0,A313CR2BJKZP20,0399590501,1520035200,2018-03-03
377,5.0,A313CR2BJKZP20,052552844X,1523145600,2018-04-08
378,5.0,A313CR2BJKZP20,0544302656,1521763200,2018-03-23
